,tvdb_id,aired_season,aired_episode,name,first_aired,overview,series_tvdb_id,rating,imdb_id,tvdb_avg_rating,tvdb_ratings,first_seen
64,55486,2,22,Blood Feud,1991-07-11,"When Mr. Burns is saved by a transfusion of Bart's blood, Homer expects a handsome reward but is outraged to receive only a simple thank-you note.",71663,TV-PG,tt0767440,7.6,839,2016-04-10 18:37:46
65,70900,1,1,Deadwood,2004-03-21,"After executing a last act of justice as a Montana marshal, Seth Bullock relocates to a gold-mining camp known as Deadwood, where he and partner Sol Star look to start a hardware business. Bullock soon crosses paths with another new arrival - legendary gunfighter Wild Bill Hickok - and clashes with the formidable boss of the Gem Saloon, Al Swearengen. For his part, Swearengen must handle the deadly result of a run-in between one of his whores and a trick, while brokering the sale of a gold claim to wealthy New York socialite Brom Garret. When reports come of the massacre of a frontier family by Indians, a suspicious Bullock and Hickok ride out in search of survivors; for Swearengen, the results are bad for business.",72023,TV-MA,tt0556296,7.5,1480,2019-07-24 07:50:36
66,70901,1,2,Deep Water,2004-03-28,"As suspicions arise that ""road agents"" may have been the true perpetrators of the massacre, Swearengen takes a special interest in the health of its sole survivor, a young girl ministered to by the unlikely team of Doc Cochran and Calamity Jane. Meanwhile, Bullock and Star attempt to buy property from Swearengen, who suspects an alliance between Hickok and these hardware boys. At the Grand Central Hotel, Brom Garret rethinks his recent investment, while his wife Alma medicates her anxieties. And as a confrontation brews over the young survivor, Hickok asks Bullock to cover his back in a tension filled poker game.",72023,TV-MA,tt0556297,7.5,1341,2019-08-09 12:09:30
67,70902,1,3,Reconnoitering the Rim,2004-04-04,"Competition arrives for Swearengen in the form of the Bella Union, a new gambling outfit from Chicago operated by savvy Cy Tolliver, Madame Joanie Stubbs and gaming guru Eddie Sawyer. Hickok puts up precious collateral in a poker game with McCall; Bullock and Star strike a deal with Swearengen on a lot for their store and, with help from Hickok and Utter, set to building; Brom threatens Swearengen with The Pinkertons before he and Dan Dority are dispatched to reconnoiter his claim.",72023,TV-MA,tt0556306,7.5,1173,2019-08-09 21:21:45
68,70903,1,4,Here Was a Man,2004-04-11,"Swearengen directs Farnum to buy back the Garret claim; Alma prevails on Calamity Jane and Hickok for help; Hickok commissions Bullock in his stead; Charlie Utter leaves the camp; an ailing colleague, Andy Cramed, rejoins the Bella Union; and Hickok's run of luck at poker yields an unexpected return.",72023,TV-MA,tt0556299,7.7,1117,2019-08-10 11:26:23
69,70904,1,5,The Trial of Jack McCall,2004-04-18,"Swearengen transforms the Gem into a courtroom as Deadwood is forced to make its own laws to try a murderer; with Jane off on a bender, Swearengen employs Trixie to help Alma with the Metz Child; Doc Cochran fears Cramed's illness might threaten the camp; Tolliver sends Cramed to take air in the woods, where he meets Jane; and Bullock decides to take the law into his own hands.",72023,TV-MA,tt0556312,7.5,1089,2019-08-11 11:44:21
70,70905,1,6,Plague,2004-04-25,Bullock encounters native resistance in his quest to bring a murderer to justice. Swearengen presses a resentful Farnum to keep tabs on Alma and Trixie; the camp fathers pool their resources to dispatch riders after precious vaccine and build a sick tent; Cochran enlists Jane as a nurse; and Swearengen collaborates on an article appearing in the Deadwood Pioneer.,72023,TV-MA,tt0556304,7.6,1033,2019-08-12 18:03:56
71,70906,1,7,Bullock Returns to the Camp,2004-05-02,"After tracking down a murderer, Bullock returns to Deadwood a changed man--and a marked one--while Utter must pay final respects to a fallen friend. Dority and Stubbs both take special interest when teenagers Miles and Flora Anderson arrive in camp in search of their father, each finding work at a rival saloon; Calamity Jane earns her moniker in the Pest Tent; Swearengen sees through Trixie's latest subterfuge; and Alma remains cold on Farnum's inappropriately advanced bid on her claim.",72023,TV-MA,tt0556292,7.6,1061,2019-08-13 21:36:21
72,70907,1,8,Suffer the Little Children,2004-05-09,"Deadwood breathes easier when riders arrive with precious vaccine--and word of a possible treaty with the Sioux. Awaiting Trixie's return, a pragmatic Swearengen resists counsel from a bloody-minded Farnum; results of Bullock's assay of her gold claim moves Alma to reassess her plans and sets up a confrontation between Bullock and Swearengen; and Tolliver teaches Stubbs a deadly lesson at the expense of a couple of con artists.",72023,TV-MA,tt0556310,7.5,1172,2019-08-14 20:55:45
73,70908,1,9,No Other Sons or Daughters,2004-05-16,"With annexation looming, Swearengen calls a meeting to set up an informal government. Bullock and Alma compare notes on Ellsworth, and each other; Farnum gets a special-delivery letter from Hickok; Utter offers Jane a job; and Stubbs prepares to make a go on her own, with Tolliver's avowed blessings.",72023,TV-MA,tt0556303,7.6,1033,2019-08-15 13:16:04
74,70909,1,10,Mister Wu,2004-05-23,"An opium theft leaves Swearengen trying to find common language with his supplier, as well as navigating tricky waters to deal with the mess. Meanwhile, Silas Adams, bagman for the magistrate from Yankton, arrives with bad news for Swearengen; Bullock regrets having raised his hand at the government meeting; Merrick proposes Deadwood's first ""club""; and an unwelcome Rev. Smith gravitates to the Gem and its new piano.",72023,TV-MA,tt0556301,7.9,977,2019-08-16 11:38:24
75,70910,1,11,Jewel's Boot Is Made for Walking,2004-06-06,"Alma's father, Otis Russell, arrives from New York to ""help"" with her claim; Swearengen strikes a bargain with Adams to rid him of some legal baggage; Jewel journeys to Cochran's cabin for help with her leg; Utter hazards an opinion on the safety of Nuttal's saloon; Leon and Sawyer resume work at the Bella Union; Bullock is angered by the choice of a new sheriff; and Star winds up paying for a free service.",72023,TV-MA,tt0556300,7.7,1061,2019-08-16 11:39:07
76,70911,1,12,Sold Under Sin,2004-06-13,"The U.S. Army--under General Crook a.k.a. ""Custer's Avengers""--rolls into Deadwood, prompting a parade...and business solicitations from Farnum and Tolliver. Swearengen delivers a tortured soul from suffering; Bullock reacts decisively to Russell's intentions regarding Alma; Con Stapleton's new commission proves short-lived; Adams shows Clagett where his loyalties lie; and Bullock and Alma have a late-night meeting.",72023,TV-MA,tt0556308,8.2,893,2019-08-16 19:06:41
77,70912,2,1,A Lie Agreed Upon (1),2005-03-06,Swearengen and Bullock have a violent confrontation; Bullock and Utter discover that mistaken identity led to a fatal shooting at Nuttall's.,72023,TV-MA,tt0556286,7.8,1117,2019-08-29 08:43:30
78,70913,2,2,A Lie Agreed Upon (2),2005-03-13,Alma and Bullock face an abrupt decision about their future; Swearengen prepares for another showdown with Bullock; Calamity Jane returns to camp.,72023,TV-MA,tt0556287,7.7,1060,2019-08-29 08:44:21
79,70914,2,3,New Money,2005-03-20,A scout for a powerful mining operation arrives; an ailing Swearengen refuses visitors and medical attention; Farnum finds someone to buy the Hickok letter.,72023,TV-MA,tt0556302,7.7,1060,2019-08-29 18:23:28
80,70915,2,4,Requiem for a Gleet,2005-03-27,Doc Cochran contemplates a procedure that could cure Swearengen; Bullock attempts to settle into domesticity; rumors about the camp's future begin to spread.,72023,TV-MA,tt0556307,7.8,1144,2019-08-29 21:21:45
81,70916,2,5,Complications,2005-04-03,"As a convalescing Swearengen bridles, Cochran schools Burns and Dority how best to assist his recovery. Alma is also feeling unwell, mornings. Unexpected profits at the Chez Ami lead Tolliver to an unexpected discovery about Wolcott. Merrick posts a provocative statement from Yankton on title to the claims; Bullock protects Commissioner Jarry from an angry mob, which redirects its ire. After returning a horse to Hostetler at the livery, professional go-between Samuel Fields finds a kindred spirit in Jane.",72023,TV-MA,tt0556295,7.7,1061,2019-08-30 17:20:17
82,70917,2,6,Something Very Expensive,2005-04-10,"Alma proposes forming a bank, and looks to familiar faces to run it. To test himself, Swearengen grants audience to a long line of supplicants; talks with Farnum and Miss Isringhausen prove most illuminating. The arrival of low-priced Chinese whores begins the next phase in Tolliver and Wolcott's arrangement. Humiliated by Bullock, an angry claim owner looks to ""square the scales."" An enchanted Merrick tours a new schoolteacher about the camp. Wolcott's inner demons test his alliance with Tolliver, and prompt Stubbs and Utter to covert action.",72023,TV-MA,tt0556309,7.7,1117,2019-08-31 14:45:20
83,70918,2,7,E.B. Was Left Out,2005-04-17,"Tolliver wrecked Merrick's newspaper office in retribution for not publishing the county commissioner's notice. Con Stapleton and Leon are having difficulty generating business for Tolliver's new Chinese whores. Utter learns that Wolcott is in possession of Hickok's last letter. Joanie returns to Tolliver to ""turn tricks.""",72023,TV-MA,tt0556298,7.7,1060,2019-09-01 10:52:51
84,70919,2,8,Childish Things,2005-04-24,"Wolcott offers on a rich claim operated by two ornery brothers, and reports to Hearst on their progress overall. Nuttall proudly unveils his new ""Bone-Shaker"" bicycle--but some doubt he can ride it. Swearengen and Bullock discuss alternatives to annexing the Hills to Dakota. Miss Isringhausen strikes a deal with Swearengen; Alma receives proposals from both Martha and Ellsworth. Merrick's new office mate is a Russian telegraph operator, and Stubbs has two unexpected visitors at the Chez Ami.",72023,TV-MA,tt0556293,7.6,1033,2019-09-01 11:27:58
85,70920,2,9,Amalgamation and Capital,2005-05-01,"Eagar for the latest news from Yankton, Swearengen enlists Farnum to keep tabs on Blazanov and his telegrams, and admonishes Merrick for over-hyping the Montana rumors in his paper. Wolcott gets a new moniker; Jane and Joanie continue their unlikely alliance; Sweargengen strikes a departure deal with Miss Isringhausen; and Fields and Hostetler attempt to tame a wild horse for the cavalry with damaging results.",72023,TV-MA,tt0556289,7.9,1143,2019-09-02 15:07:55
86,70921,2,10,"Advances, None Miraculous",2005-05-08,"The camp waits vigil for Doc Cochran's prognosis of William Bullock. Martha regrets her move to Deadwood after her son is severely injured. Commisioner Jarry returns to Deadwood to discuss possible annexation with Swearengen, who then asks Sol Star to school Silas Adams on Montana policy. Trixie forces Alma to make a decision on Ellsworth's proposal.",72023,TV-MA,tt0556288,7.6,1004,2019-09-02 19:04:33
87,70922,2,11,The Whores Can Come,2005-05-15,"Bullock's corroboration of the Montana offers complicates Commissioner Jarry's counter-efforts - and sends Blazanov's telegram lines to Yankton to overdrive. Swearengen uses a Deadwood tragedy to delay an altercation between Wu and Lee, while buying time to improve his own standing with the Hearst delegation.",72023,TV-MA,tt0556313,7.5,1032,2019-09-03 19:12:01
88,70923,2,12,Boy-The-Earth-Talks-To,2005-05-22,"Swearengen's shrewd manipulation of the rumor mill pays off in a Yankton counter-offer that requires only slight amending. Meanwhile, George Hearst's arrival in Deadwood has shaken up the camp's status quo from Wu to Farnum to Wolcott. Tolliver, for his part, seeks to avoid marginalization by offering the tycoon damning nuggets about his engineer's nasty habits.",72023,TV-MA,tt0556291,8.0,1089,2019-09-04 06:54:43
89,75834,1,1,Pilot,2003-11-02,"Meet the Bluths. In the pilot, Michael decides to take a job in Arizona after being passed over by George Sr. for head of the Bluth Company. George Sr. is jailed, and the family realizes they need Michael.
",72173,TV-14,tt0515236,7.9,2902,2016-11-18 18:40:15
90,75835,1,2,Top Banana,2003-11-09,"Michael puts George Michael in charge of the banana stand, but unfortunately puts Maeby there with him. Much to Michael's chagrin, George Sr. continues to run the business from prison. Tobias auditions for a commercial but Lindsay gets the part.",72173,TV-14,tt0515256,8.0,2394,2016-11-18 19:06:15
91,75836,1,3,Bringing Up Buster,2003-11-16,Michael spends quality time with Buster. George Michael auditions for a school play to get closer to Maeby. Gob breaks up with his girlfriend and has nowhere to go.,72173,TV-14,tt0515212,8.0,2185,2016-11-18 19:31:28
92,75837,1,4,Key Decisions,2003-11-23,"Gob decides to lock himself in his father's prison for 24 hours to get back in with the alliance, and to spend quality time with his father. Michael takes Gob's girlfriend to an awards show, and Buster inadvertently flirts with his mother's rival.",72173,TV-14,tt0515223,7.8,2246,2016-11-18 19:58:41
93,75838,1,5,Charity Drive,2003-11-30,"Michael and Lindsay try to prove their charitable sides to each other. Gob demands George Michael's respect, and Buster continues avoiding Lucille 2.",72173,TV-14,tt0515214,7.9,2245,2016-11-19 12:54:39
94,75839,1,6,Visiting Ours,2003-12-07,"Michael sets up an ""intimate conjugal visit"" for his parents, while it is revealed that George Sr. had an affair with Kitty, his secretary who recently slept with Gob. Tobias and Lindsay see a marriage counselor.",72173,TV-14,tt0515257,8.0,1976,2016-11-19 13:27:07
95,75840,1,7,In God We Trust,2003-12-14,"Michael attempts to fire the family's incompetent, but likeable attorney. George Michael impresses Maeby with a muscle suit for a ""Living Classics"" pagent. Tobias has a psychological affliction where he is unable to take off his clothes.",72173,TV-14,tt0515221,7.9,2036,2016-11-20 12:56:41
